id,legacyId,firstName,lastName,department,school,avgRating,avgDifficulty,numRatings,wouldTakeAgainPercent
VGVhY2hlci0yNDc4ODY5,2478869,Shinsuke,Tsuchiya,Asian amp Near Eastern Languages,Brigham Young University,4.9,3.2,14,100
VGVhY2hlci04MzQzNTE=,834351,Lance,Erickson,Sociology,Brigham Young University,3.6,2.8,87,63.8298
VGVhY2hlci0zODkwNjY=,389066,Diane,Cales,Humanities,Brigham Young University,3.7,3.3,101,54.3478
VGVhY2hlci0yNjM1ODQw,2635840,Sean,Bair,Business,Brigham Young University,4.7,2.3,68,94.1176
VGVhY2hlci0yMjUyNjI1,2252625,Bradley,Adams,Mechanical Engineering,Brigham Young University,2.6,3.5,21,38.0952
VGVhY2hlci0zMDczNjIx,3073621,Theodore,Mosby,Construction,Brigham Young University,5,1,1,100
VGVhY2hlci0yMjU2MzU=,225635,Eric,Jellen,Agriculture,Brigham Young University,3.1,3.3,103,55.5556
VGVhY2hlci02MDE1NzQ=,601574,Robert,McFarland,German,Brigham Young University,4.7,3.3,79,96.9697
VGVhY2hlci0yNzMwOTA5,2730909,Fred,Woods,Church History,Brigham Young University,3.1,3.6,8,25
VGVhY2hlci0xMDIwNTYz,1020563,Taylor,Halverson,Technology,Brigham Young University,3.4,2.6,45,66.6667
VGVhY2hlci0xODA2Mjg2,1806286,Jo Ann,Seely,Religion,Brigham Young University,4.1,3.6,20,57.1429
VGVhY2hlci0yMDg2Njc3,2086677,Sarah,Westerberg,Geography,Brigham Young University,3.9,2.9,12,63.6364
VGVhY2hlci0yODYyMTQ4,2862148,Lorilynn,Brandt,Education,Brigham Young University,4,3.8,10,70
VGVhY2hlci0yNDExNzgx,2411781,Brian,Reschke,Business Administration,Brigham Young University,3.1,3,9,55.5556
VGVhY2hlci0yOTE4MDA0,2918004,Brent,Packer,Philosophy,Brigham Young University,5,1.2,6,100
VGVhY2hlci0yNTI1NTQx,2525541,Erin,Rhees,English,Brigham Young University,4.8,3.1,19,94.7368
VGVhY2hlci0zMDM2OTY2,3036966,Kenneth,Jenson,Computer Science,Brigham Young University,2,2.6,8,25
VGVhY2hlci0yODM2OTEw,2836910,Eric,Culver,Mathematics,Brigham Young University,4.6,2.8,11,100
VGVhY2hlci01OTQ1MDU=,594505,Merritt,Andrus,Chemistry,Brigham Young University,3,3.9,104,45.5882
VGVhY2hlci0xMjA3NjE4,1207618,Kristin,Youngbull,History,Brigham Young University,1.5,4,26,0
VGVhY2hlci0yMzYxNzU5,2361759,Amy,Williams,English,Brigham Young University,4.8,2.2,25,92
VGVhY2hlci0zMDIwNzE5,3020719,Nolan ,Ison ,Mathematics,Brigham Young University,4.5,3.5,6,83.3333
VGVhY2hlci04MzAzNzQ=,830374,Rollin,Hotchkiss,Civil Engineering,Brigham Young University,4.3,2.8,33,88.2353
VGVhY2hlci0yMzg0Mjgy,2384282,Blake,Jones,Psychological Science,Brigham Young University,4.6,2.5,49,93.8776
VGVhY2hlci0yOTI1ODE2,2925816,Robert,Taggart,Religion,Brigham Young University,4.9,1.6,20,85
VGVhY2hlci0xMTExNzA4,1111708,Janet,Losser,Elementary Education,Brigham Young University,5,2.6,7,100
VGVhY2hlci0yMzQwNjUz,2340653,Derin,Cobia,Psychology,Brigham Young University,4.3,2.6,30,80
VGVhY2hlci0yMDU4NTUy,2058552,David,Erekson,Student Services,Brigham Young University,4.6,2.5,18,87.5
VGVhY2hlci0yMzQwODQy,2340842,Janna,Siebert,Art,Brigham Young University,5,3.4,5,100
VGVhY2hlci0xNjE0NzUw,1614750,Steven,Peris,German,Brigham Young University,4.8,2,2,100
VGVhY2hlci0yMTYyMDA2,2162006,Tesia,Tsai,Writing,Brigham Young University,4.8,2.8,21,95.2381
VGVhY2hlci0yNjAwMjI1,2600225,Riley,Wilson,Economics,Brigham Young University,4.7,3.6,18,94.4444
VGVhY2hlci0yNTU4NTc1,2558575,Jason,Andrus,Arabic,Brigham Young University,4.6,2.4,5,100
VGVhY2hlci0yMzg0OTM3,2384937,Michael,McKay,Church History,Brigham Young University,4.1,2.1,20,70
VGVhY2hlci0yMTg0MTM4,2184138,Lindsay,Tanner,Writing,Brigham Young University,3.3,2.7,7,71.4286
VGVhY2hlci0zMDQxMjg4,3041288,Diana,Tartaglia,Spanish,Brigham Young University,3.5,3,2,100
VGVhY2hlci0xODQwMTI4,1840128,Lance,Davidson,Exercise Science,Brigham Young University,3.8,3.5,46,66.6667
VGVhY2hlci0xNjk0Njg4,1694688,Steven,Johnson,Life Sciences,Brigham Young University,4.5,3.7,15,91.6667
VGVhY2hlci0yNzYwMDE0,2760014,Andrew,South,Construction Management,Brigham Young University,1.5,4,4,25
VGVhY2hlci0zMDA2OTky,3006992,Emily,Aumun,Instructional Technology,Brigham Young University,3.5,2.5,2,100
VGVhY2hlci0zMDI0MTU3,3024157,Matt,Wheelwright,Construction,Brigham Young University,5,3,2,100
VGVhY2hlci0yMTc2Mzgz,2176383,Richard,West,Instructional Technology,Brigham Young University,5,2,1,100
VGVhY2hlci0zMDMxMDAx,3031001,Rachel,Wood,Biology,Brigham Young University,5,3,1,100
VGVhY2hlci0xNzQyMTk2,1742196,Melissa,Larson,Accounting,Brigham Young University,4.4,3.4,330,89.1213
VGVhY2hlci04Njk3MDU=,869705,Cassy,Budd,Accounting,Brigham Young University,4.1,3.8,70,80
VGVhY2hlci0xMzE3MTAy,1317102,Pace,Nielsen,Mathematics,Brigham Young University,4.6,3.1,57,87.8788
VGVhY2hlci03MTA2Mzc=,710637,Ken,Plowman,Communication,Brigham Young University,2.8,2.6,44,52.1739
VGVhY2hlci0yMjc0Mzg0,2274384,Emily,Leslie,Economics,Brigham Young University,4.4,3.8,34,82.3529
VGVhY2hlci0xODYxNDcy,1861472,Pamela,Brubaker,Communication,Brigham Young University,2.8,3.9,27,47.0588
VGVhY2hlci0xODEwNDU0,1810454,Thomas,Meservy,Information Systems,Brigham Young University,3.9,3.3,24,73.6842
VGVhY2hlci0yMDUzMjI4,2053228,Jonathan,Jarvis,Sociology,Brigham Young University,4.3,2.5,22,93.75
VGVhY2hlci0xMDE3MzU0,1017354,Eric,Vernon,Business,Brigham Young University,4.9,2.2,11,100
VGVhY2hlci0yNTM0NjIz,2534623,Joshua,Lee,Accounting,Brigham Young University,4.6,3,11,90.9091
VGVhY2hlci02NjI4Njc=,662867,Gardner,Kearsley,Recreation,Brigham Young University,5,1,8,100
VGVhY2hlci0yOTQzOTM4,2943938,Paul,Gillespie,History,Brigham Young University,4.9,2.6,7,100
VGVhY2hlci0yNjM0MjIy,2634222,Elena,Arana,English,Brigham Young University,4.9,3,7,100
VGVhY2hlci0yNDA2MjIy,2406222,Kevin,Peterson,Continuing Education,Brigham Young University,5,2.3,7,100
VGVhY2hlci0yNzg4ODMx,2788831,Steven,Fox,Business,Brigham Young University,5,1,4,100
VGVhY2hlci0zMDQ1MDM5,3045039,Nicole,Donahoo,Accounting,Brigham Young University,5,3.3,3,100
VGVhY2hlci0zMDI4ODcy,3028872,David,Andersen,Political Science,Brigham Young University,4.5,3.5,2,100
VGVhY2hlci0yODA3NjA1,2807605,Stephanie,Brunner,Mathematics Education,Brigham Young University,3,2.5,2,50
VGVhY2hlci0yOTc2OTQ4,2976948,Donald,Parry,Hebrew,Brigham Young University,4.5,3.5,2,100
VGVhY2hlci0yODE0NTA4,2814508,Jonathan,Pike,Religion,Brigham Young University,5,2,2,100
VGVhY2hlci0zMDY4Nzk0,3068794,Kevin,Ball,Business,Brigham Young University,5,4,1,100
VGVhY2hlci0yNjIxNDQy,2621442,Daren,Ray,History,Brigham Young University,2.8,4,40,35
VGVhY2hlci0xODY0MDA5,1864009,Neil,Hansen,Life Sciences,Brigham Young University,4.5,2.7,36,87.0968
VGVhY2hlci0yNjI4OTg5,2628989,Laura,Hatch,Classical Studies,Brigham Young University,4.3,2.8,24,70.8333
VGVhY2hlci0yODQ0NDE2,2844416,Rebecca,Hunter,Education,Brigham Young University,4.4,3.1,16,81.25
VGVhY2hlci0yMjk1NjU0,2295654,Taeya,Howell,Business,Brigham Young University,3.2,3.7,15,53.3333
VGVhY2hlci0yNDE4MzMz,2418333,Stephen,Fullmer,Writing,Brigham Young University,2.4,2.7,9,33.3333
VGVhY2hlci0yNzI1NDU1,2725455,Sarah,Guerrero,History,Brigham Young University,3.4,3.4,7,57.1429
VGVhY2hlci0yODk5MzE0,2899314,Paul,Erwin,Sign Language,Brigham Young University,5,1.5,6,100
VGVhY2hlci0yNjc1MDg0,2675084,Brian,Christensen,Visual Arts,Brigham Young University,4.4,2.8,5,100
VGVhY2hlci0zMDU2MDM2,3056036,Leah,McNatt,Fine Arts,Brigham Young University,5,1.5,2,100
VGVhY2hlci0zMDY4NDI5,3068429,Justin,Collings,University Studies,Brigham Young University,5,2,1,100
VGVhY2hlci05MjEwMzc=,921037,Karen,Carter,History,Brigham Young University,3.5,3.6,114,55.2632
VGVhY2hlci0xNTIxMzM2,1521336,Candace,Berrett,Statistics,Brigham Young University,4.1,3,24,83.3333
VGVhY2hlci0yNTgwMDE5,2580019,Nathan,Crane,Mechanical Engineering,Brigham Young University,2.8,3.9,14,50
VGVhY2hlci0yMjAyNDM2,2202436,Robert,Davis,Physics,Brigham Young University,2.9,3.9,13,30.7692
VGVhY2hlci03ODc1NjE=,787561,Eric,Sevy,Chemistry,Brigham Young University,3.4,4.1,111,57.4713
VGVhY2hlci0xODI3NzE=,182771,Brandon,Plewe,Geography,Brigham Young University,3,3.5,31,35.7143
VGVhY2hlci0yNDExODcw,2411870,Douglas,Cook,Mechanical Engineering,Brigham Young University,3,3.9,21,42.8571
VGVhY2hlci0xNzgyNzc0,1782774,Angela,Faulconer,Philosophy,Brigham Young University,3.6,3.2,21,68.75
VGVhY2hlci0yMTExMTAy,2111102,Katharina,Paxman,Philosophy,Brigham Young University,4.2,3,20,82.3529
VGVhY2hlci0yOTM0OTY0,2934964,Jason,Sorensen,Chemistry,Brigham Young University,4.3,3.7,18,88.8889
VGVhY2hlci01OTY1Nzg=,596578,Ta'Au,Lesa,Languages,Brigham Young University,4.9,1.5,10,100
VGVhY2hlci0yOTM3MjA5,2937209,Matthew,Rudy,English Language,Brigham Young University,4.8,1.7,6,100
VGVhY2hlci0yNzc5OTM2,2779936,Kate,Boekweg,Information Technology,Brigham Young University,5,1.7,3,100
VGVhY2hlci0zMDY3Nzgy,3067782,Kendra,Hall-Kenyon,Education,Brigham Young University,5,1,1,100
VGVhY2hlci0zMDY5MzI=,306932,Dixon,Woodbury,Biology,Brigham Young University,3.1,4,31,35.2941
VGVhY2hlci0xOTM1NTQ3,1935547,Christopher,Wilson,Communication,Brigham Young University,4.7,3,27,95.8333
VGVhY2hlci0xNzgwMDI3,1780027,Ryan,Stewart,Life Sciences,Brigham Young University,3.6,3.1,24,72.2222
VGVhY2hlci0yODYwNTEw,2860510,Christopher,Hair,Finance,Brigham Young University,3.9,4,14,71.4286
VGVhY2hlci0yMzcxNTUy,2371552,Judson,Burton,Philosophy,Brigham Young University,4.6,2.7,10,80
VGVhY2hlci0yMzc2NzMw,2376730,Doug,Watson,Student Services,Brigham Young University,5,2,3,100
VGVhY2hlci0zMDM1Mzkx,3035391,Saritha,Ignatius,Business,Brigham Young University,3.5,2.5,2,50
VGVhY2hlci0xMjExMTQ1,1211145,Kirk,Larson,History,Brigham Young University,4.2,3.2,26,66.6667
VGVhY2hlci0yMDg1Njk4,2085698,Chad,Jensen,Psychology,Brigham Young University,4.4,3.1,21,94.7368
VGVhY2hlci0yOTcyNDY0,2972464,Samantha,Gordon,Music,Brigham Young University,5,2,3,100
VGVhY2hlci0yMTc2NjQ4,2176648,Justin,White,Philosophy,Brigham Young University,4.4,3,106,83.9623
VGVhY2hlci0yNDA4NDcw,2408470,Benjamin,White,Religion,Brigham Young University,4.7,1.8,38,97.3684
VGVhY2hlci0yNDE4NzAz,2418703,Bruce,Webster,Computer Science,Brigham Young University,5,1.5,12,100
VGVhY2hlci0yMzA2MTkx,2306191,Craig,Earnshaw,Computer Science,Brigham Young University,3.4,2.5,8,50
VGVhY2hlci0yODE5OTUw,2819950,Jana,Hansen,Management Communications,Brigham Young University,2.6,3.8,5,40
VGVhY2hlci0yOTYyNDY5,2962469,Christel,Swasey,English,Brigham Young University,3.8,3,9,77.7778
VGVhY2hlci0yNzE2NDA4,2716408,Robyn,Peterson,Writing,Brigham Young University,5,2.7,7,100
VGVhY2hlci0yNzE0OTM5,2714939,Camey,Andersen,Religion,Brigham Young University,4.3,2.4,7,71.4286
VGVhY2hlci0yNDE2Mzk2,2416396,Matthew,Coleman,Music,Brigham Young University,5,3.3,3,100
VGVhY2hlci0xMjAzNzMz,1203733,Chad,Hancock,Nutrition & Food Science,Brigham Young University,3.5,3.3,120,53.8462
VGVhY2hlci01ODc2NzU=,587675,Jon,Hebertson,History,Brigham Young University,3,2.1,31,75
VGVhY2hlci0xODY0MjA0,1864204,Evan,Thacker,Health Science,Brigham Young University,4.8,2.8,47,94.2857
VGVhY2hlci0yNDU1NjI3,2455627,Alisha,Redelfs,Life Sciences,Brigham Young University,3.7,3.1,19,68.4211
VGVhY2hlci0xMzIyMzQ1,1322345,Jeffrey,Thompson,Business,Brigham Young University,4.7,3,9,100
VGVhY2hlci0yNjcxMjU5,2671259,Tia,White,Social Work,Brigham Young University,3.8,2.5,4,75
VGVhY2hlci02NDU5OTY=,645996,David,Dearden,Chemistry,Brigham Young University,4,3.7,119,75.8621
VGVhY2hlci0zMjQ0MjQ=,324424,David,Nelson,Social Science,Brigham Young University,4.2,3.2,115,81.25
VGVhY2hlci0xMzg3NTIz,1387523,Bradford,Berges,Biology,Brigham Young University,3.9,3.3,71,80.7692
VGVhY2hlci0xNjQ5Mjky,1649292,Brian,Anderson,Physical Sciences,Brigham Young University,4.7,2.7,62,96.6102
VGVhY2hlci0yMTcwNTk2,2170596,Daniel,Kay,Psychological Science,Brigham Young University,4,3.3,49,69.3878
VGVhY2hlci0xOTI4ODY3,1928867,Mark,Hughes,Mathematics,Brigham Young University,4.7,3.2,48,100
VGVhY2hlci05NDY3OTE=,946791,Marc,Yamada,Japanese,Brigham Young University,4.8,3.1,41,93.9394
VGVhY2hlci02MDcwNDg=,607048,Brian,Capt,Construction,Brigham Young University,3.3,3.2,38,65
VGVhY2hlci01NDQ5NjQ=,544964,Kristin,Matthews,English,Brigham Young University,4.7,3.3,36,80
VGVhY2hlci03NzM3NzY=,773776,Gloria,Stallings,Spanish,Brigham Young University,4.4,2.6,36,88.8889
VGVhY2hlci0xMjM4NjYw,1238660,Adam,McBride,French & Italian,Brigham Young University,4.8,3.5,17,92.3077
VGVhY2hlci0yNTYyMzE3,2562317,Daniel,Paul,Italian,Brigham Young University,4.9,1.7,10,100
VGVhY2hlci0zMDU5NDQ3,3059447,Rory,McWhorter,Spanish,Brigham Young University,4.8,2,4,100
VGVhY2hlci0yMjQ3NDU5,2247459,Jacob,Thornock,Accounting,Brigham Young University,4.7,3.7,29,100
VGVhY2hlci0yOTY3Mjg0,2967284,Richard,Gardner,Business,Brigham Young University,4,3,3,66.6667
VGVhY2hlci0xMTI0NDkz,1124493,Sarah,Coyne,Family & Consumer Science,Brigham Young University,4.7,2.8,851,94.7242
VGVhY2hlci0yNDAzMjA=,240320,Dallin,Oaks,English Language,Brigham Young University,4,2.6,119,72.549
VGVhY2hlci04OTY2Nw==,89667,Dean,Duncan,Film,Brigham Young University,3.4,2.9,79,40
VGVhY2hlci03NzA3OTQ=,770794,William,Heninger,Accounting,Brigham Young University,3.7,3.4,45,55.5556
VGVhY2hlci01ODg4NzQ=,588874,Andrew,Johns,History,Brigham Young University,3.1,4.2,33,37.5
VGVhY2hlci0yNjUxNTU0,2651554,Cacey,Farnsworth,History,Brigham Young University,4.4,3,24,79.1667
VGVhY2hlci0yMTgyNjMz,2182633,William,Duncan,Family Studies,Brigham Young University,4.9,1.2,17,100
VGVhY2hlci0xODA5NTc5,1809579,Celina,Lay,Teaching & Learning,Brigham Young University,3.9,2.2,9,77.7778
VGVhY2hlci0yOTA0NjI0,2904624,Mark,Clawson,Political Science,Brigham Young University,4.3,3,3,100
VGVhY2hlci0yMzc5NTU=,237955,Luke,Howard,Music,Brigham Young University,4.1,3.1,247,89.2562
VGVhY2hlci04OTc3MzM=,897733,Aaron,Skabelund,History,Brigham Young University,3.3,3.3,61,51.7241
VGVhY2hlci0zNzM2Mjg=,373628,Eric,Swenson,Mathematics,Brigham Young University,2.9,3.7,30,46.1538
VGVhY2hlci00OTM3OTA=,493790,Keven,Prusak,Physical Ed,Brigham Young University,3.7,2.1,28,66.6667
VGVhY2hlci0xNzMzNzgx,1733781,Julie,Damron,Korean,Brigham Young University,4.8,2.1,18,100
VGVhY2hlci0yMzc5OTE5,2379919,Peter,Chan,Instructional Technology,Brigham Young University,3.2,2,5,60
VGVhY2hlci0xNjc1NTgw,1675580,Sterling,Hilton,Not Specified,Brigham Young University,2.7,1.7,3,33.3333
VGVhY2hlci0zMDY2Mjg4,3066288,Ryan,Pienaar,Biology,Brigham Young University,4,3,1,100
VGVhY2hlci01ODcwNTk=,587059,Janis,Nuckolls,Linguistics,Brigham Young University,3.8,2.3,32,92.8571
VGVhY2hlci05MTY0NjM=,916463,Thomas,Knotts,Chemical Engineering,Brigham Young University,4.2,3.4,12,71.4286
VGVhY2hlci0yODY0NTM4,2864538,Kimberly,Lindstrom,Recreation,Brigham Young University,5,1.2,9,100
VGVhY2hlci0yMzMxNjc0,2331674,Matt,Baker,English Language amp Literature,Brigham Young University,4.9,3.6,7,100
VGVhY2hlci0yOTY2MTMw,2966130,Mary,Lynn,Family Studies,Brigham Young University,1,4,2,0
VGVhY2hlci0zMDY2MTg4,3066188,Morgan,Crump,Dance,Brigham Young University,5,2,1,100
VGVhY2hlci0xMTY3ODA1,1167805,Dawna,Baugh,Family Studies,Brigham Young University,4.3,3.7,116,88.4211
VGVhY2hlci0xNTYzNzI1,1563725,Lisa,Thomas,Business,Brigham Young University,4.8,3.3,45,92.8571
VGVhY2hlci0yNDM2MjQ=,243624,Gideon,Burton,English,Brigham Young University,3.3,3.3,44,46.1538
VGVhY2hlci0yNTg3Mzk4,2587398,Emily,Patten,Nutrition & Food Science,Brigham Young University,3.7,2.9,20,75
VGVhY2hlci0xOTY2MzU5,1966359,Othello,Richards,Communication,Brigham Young University,4.7,2,10,87.5
VGVhY2hlci0yMDU4Mjg5,2058289,Matthew,Gibbons,Humanities,Brigham Young University,4.7,2.7,9,80
VGVhY2hlci0yNDc0NTM0,2474534,Ryan,Camacho,Electrical & Computer Engineering,Brigham Young University,3.8,3.6,8,75
VGVhY2hlci0yODE0MDg1,2814085,Kalli,Alvord,Writing,Brigham Young University,4.8,2.5,4,100
VGVhY2hlci0zMDU4Njg3,3058687,John,Cheney,Theatre & Media Arts,Brigham Young University,3.7,2.3,3,100
VGVhY2hlci0yNDUzMzkz,2453393,Tyson,Harmon,Communication Disorders,Brigham Young University,4.4,3.2,39,84.6154
VGVhY2hlci0yMzEyMzYx,2312361,Pam,Van Ry,Chemistry,Brigham Young University,2.9,4.4,34,38.2353
VGVhY2hlci0yODY0NzIx,2864721,Jennifer,Yamamoto,Statistics,Brigham Young University,4.7,2.4,23,100
VGVhY2hlci0yMjQ3MTUy,2247152,Mark,Allen,Mathematics,Brigham Young University,4.1,3.6,22,81.8182
VGVhY2hlci0yNjQ5MDY3,2649067,Devin,Rappleye,Chemical Engineering,Brigham Young University,4.9,3.5,11,100
VGVhY2hlci0zMDI5Mzkx,3029391,Kade ,Down ,Psychology,Brigham Young University,3,1.5,2,50
VGVhY2hlci01OTMwNDg=,593048,Michael,Goodrich,Computer Science,Brigham Young University,4.8,3.6,70,95.4545
VGVhY2hlci04OTUzNzQ=,895374,Lee,Robinson,Communication Disorders,Brigham Young University,3.1,2.3,20,25
VGVhY2hlci0yNDc3NTg5,2477589,Daniel,Frost,Political Science,Brigham Young University,4.4,3.2,41,80.4878
VGVhY2hlci0xNzc1Mjk0,1775294,Susan,Mullen,Religion,Brigham Young University,4.8,1.4,31,90.4762
VGVhY2hlci0xODkwNjIy,1890622,Jeff,Bednar,Business,Brigham Young University,4,3.9,15,50
VGVhY2hlci0yNjUzODI2,2653826,Brent,Wells,Music,Brigham Young University,5,1.6,10,100
VGVhY2hlci0zMDUwNzA3,3050707,Michelle,Haddock ,Family Life,Brigham Young University,4.7,2,42,97.619
VGVhY2hlci0xMDIxOTIy,1021922,Timothy,Davis,History,Brigham Young University,3.8,2.8,37,100
VGVhY2hlci0xOTMwOTk4,1930998,Alexander,Jensen,Family Life,Brigham Young University,4.8,2.8,21,100
VGVhY2hlci0yNzIwODYx,2720861,Mckenzie,Rees,Business Administration,Brigham Young University,2.5,3,12,25
VGVhY2hlci0yMTk4ODIx,2198821,David,Wingate,Computer Science,Brigham Young University,4.5,2.8,11,90.9091
VGVhY2hlci0yNTgxMjk2,2581296,Danny,Damron,Humanities,Brigham Young University,2,2.7,3,0
VGVhY2hlci0yODY3NTAx,2867501,Nathan,Balser,Dance,Brigham Young University,4,2,2,100
VGVhY2hlci0xNTUyNzg2,1552786,Michael J,Richardson,Education,Brigham Young University,4.5,1.3,19,80
VGVhY2hlci0yMDU4MDM1,2058035,Robert,Chaney,Health Science,Brigham Young University,3.4,2.8,13,55.5556
VGVhY2hlci0xOTczNjUy,1973652,Deborah,Dean,Humanities,Brigham Young University,4.1,2.9,7,100
VGVhY2hlci0yMTE5NDkw,2119490,Dawan,Coombs,English,Brigham Young University,5,2.8,6,100
VGVhY2hlci0yNzA2ODg0,2706884,Robert,Graham,Art,Brigham Young University,4.8,2.3,4,100
VGVhY2hlci0yOTY2NDI1,2966425,Jacob,Wilkes,English,Brigham Young University,2.7,3,3,0
VGVhY2hlci0yNjU3NDE2,2657416,Marco,De Ruiter,Humanities,Brigham Young University,3.7,1.7,3,66.6667
VGVhY2hlci0yNzQ1MDIw,2745020,Matthew,Froelich,Health Science,Brigham Young University,3.5,1.5,2,50
VGVhY2hlci0yNDg1MjY1,2485265,Wendi,Isaacson,Dance,Brigham Young University,4.7,1.7,23,91.3043
VGVhY2hlci0yMjQzOTc3,2243977,Michael,Shamo,Religion,Brigham Young University,3.9,3.2,22,77.2727
VGVhY2hlci0yMTE4NjA1,2118605,Robbie,Chaney,Health Science,Brigham Young University,3.3,3.2,21,52.6316
VGVhY2hlci0yMjI0NDA2,2224406,Jacob,Rawlins,Linguistics,Brigham Young University,5,2.3,15,100
VGVhY2hlci0yODQyNzI0,2842724,Brady,Davies,Mechanical Engineering,Brigham Young University,1.5,3.5,4,0
VGVhY2hlci0yNjU1NTAx,2655501,Yuri,Hovanski,Manufacturing Engineering Tech,Brigham Young University,4.5,2.3,4,75
VGVhY2hlci0zMDE3NzYy,3017762,richard,watt,Chemistry,Brigham Young University,5,4,1,100
VGVhY2hlci0yOTI4NTA4,2928508,Emily,Taylor,Psychology,Brigham Young University,5,3,1,100
VGVhY2hlci0zMDYxNzkx,3061791,Vanese,McPherson,Music,Brigham Young University,1,5,1,0
VGVhY2hlci0yNDQ3NDE5,2447419,Ralph,Little,Business,Brigham Young University,3.7,4.2,32,62.5
VGVhY2hlci0xODQzNzMy,1843732,Perry,Ridge,Biology,Brigham Young University,3.1,3.3,25,45
VGVhY2hlci01OTU0ODU=,595485,Carol,Ward,Sociology,Brigham Young University,4.6,1.9,18,92.3077
VGVhY2hlci0xNzcwOTM3,1770937,Robert,Ramos,Exercise & Sport Science,Brigham Young University,4.7,1.7,17,100
VGVhY2hlci0yNTYwNTM4,2560538,Carrie,Sandholtz,Spanish,Brigham Young University,4.4,2.6,11,81.8182
VGVhY2hlci0yOTY4MDU4,2968058,Natalie,Davis,English,Brigham Young University,5,2.5,2,100
VGVhY2hlci04NjI0Nzg=,862478,Melissa,Wallentine,Business,Brigham Young University,3.4,3.9,124,49.4624
VGVhY2hlci0xMjEwODUy,1210852,Brad,Barber,Theater,Brigham Young University,3.4,3.3,7,66.6667
VGVhY2hlci0yODcxNDAx,2871401,Bill,Keenan,Business,Brigham Young University,3.3,1,3,66.6667
VGVhY2hlci0yNDE2Mjcx,2416271,Jordan,Haug,Anthropology,Brigham Young University,3.7,2.4,75,70.6667
VGVhY2hlci0zMDU4MDQ2,3058046,Michael,Atkinson,Communication,Brigham Young University,4.9,2.5,13,100
VGVhY2hlci0yMTIxMjY2,2121266,Brenden,Rensink,History,Brigham Young University,4,3.2,12,72.7273
VGVhY2hlci0xOTkyNzYz,1992763,Mona,Hopkins,Psychology,Brigham Young University,3.4,2.9,11,33.3333
VGVhY2hlci0yMjg2MTkx,2286191,Jon,Hopkins,Exercise Science,Brigham Young University,5,1.7,3,100
VGVhY2hlci0yMzUwMjQy,2350242,Camille,Roundy,Health Science,Brigham Young University,4,2.7,3,100
VGVhY2hlci0zMDQ4MzU5,3048359,Wyatt,Jennings,Dance,Brigham Young University,5,1.7,3,100
VGVhY2hlci0xOTk4OTYw,1998960,Erik,Larson,Spanish,Brigham Young University,3.4,3,30,50
VGVhY2hlci03Mjg0OTI=,728492,Yvon,Lebras,French,Brigham Young University,4,3.7,19,72.7273
VGVhY2hlci0xNzA3MzE5,1707319,Dane,Spencer,English,Brigham Young University,3,3.9,18,16.6667
VGVhY2hlci02NjI5Mzk=,662939,Ruth,Kerry,Geography,Brigham Young University,3.6,3.2,9,60
VGVhY2hlci0yOTE1NzA5,2915709,James,Law,Foreign Languages,Brigham Young University,5,2.8,9,100
VGVhY2hlci0yNjgxOTQw,2681940,Lily,Blackwell,Spanish,Brigham Young University,3.3,3,8,62.5
VGVhY2hlci0yNDY2ODA4,2466808,Jenny,Brooks,Psychological Science,Brigham Young University,2.2,3.6,5,20
VGVhY2hlci0yNzA0OTIz,2704923,Lynne,Kganetso,Early Childhood Education,Brigham Young University,4.8,1.8,5,80
VGVhY2hlci0zMDU5NTI0,3059524,Kevin,Miller,Mathematics,Brigham Young University,4,4,1,100
VGVhY2hlci0zMDYwMzU1,3060355,James,Usevitch,Electrical & Computer Engineering,Brigham Young University,1,5,1,0
VGVhY2hlci0yNTY2Mzk=,256639,Jennifer,Nielson,Chemistry,Brigham Young University,3.9,4,217,84.058
VGVhY2hlci05NzEyOTc=,971297,Erin,Whiting,Sociology,Brigham Young University,3.1,3.6,22,75
VGVhY2hlci0xMTQ0NDkz,1144493,Thad,Lloyd,Psychology,Brigham Young University,3.6,2.8,22,100
VGVhY2hlci0yOTYxNjI0,2961624,Wendi,Brady,Health & Physical Education,Brigham Young University,5,1.4,5,100
